Unnamed: 0,Station_id,Station Name,Latitude,Longitude,NAME_1,NAME_2,Unnamed: 7
524,524,Town of Normal - Public Works Department,40.496969,-89.004735,Illinois,McLean,
525,525,Beaufort Street Parking Deck,40.507954,-88.986429,Illinois,McLean,
526,526,Whole Foods Market,29.920829,-90.117642,Louisiana,Orleans,
527,527,Loyola University - New Orleans,29.9347,-90.120883,Louisiana,Orleans,
528,528,Heartland Community College - Workforce Development Center,40.535456,-89.013791,Illinois,McLean,
529,529,New Belgium Brewing,40.593417,-105.0684,Colorado,Larimer,
530,530,Ohio Statehouse Parking Garage,39.960356,-82.998458,Ohio,Franklin,
532,532,Marriott - Wailea Beach,20.688309,-156.439752,Hawaii,Maui,
533,533,Heartland Community College - Astroth Community Education Center,40.534785,-89.011493,Illinois,McLean,
534,534,CITY OF GR PARK GOV CENTER RAMP,42.969202,-85.670457,Michigan,Kent,
535,535,CITY OF GR PARK OTTAWA FULTON 1,42.963679,-85.670993,Michigan,Kent,
536,536,Ann Arbor Downtown Development Authority - Library Parking Structure,42.278754,-83.745565,Michigan,Washtenaw,
537,537,CITY OF GR PARK GALLERY PLACE,42.962871,-85.668737,Michigan,Kent,
539,539,Balise Nissan - Warwick,41.742755,-71.428289,Rhode Island,Kent,
540,540,Elizabeth Parking Authority - J Christian Bollwage Garage,40.663848,-74.216585,New Jersey,Union,
541,541,The Green Parking Garage,35.223874,-80.846273,North Carolina,Mecklenburg,
542,542,Eaton Corp,40.492883,-80.200182,Pennsylvania,Allegheny,
543,543,Tynan's Nissan,40.505604,-105.078041,Colorado,Larimer,
544,544,Mountain Energy Market of Vermont,43.199508,-72.820633,Vermont,Windham,
545,545,NATIONAL GRID CHILIS LEOMNSTR,42.525121,-71.713346,Massachusetts,Worcester,
546,546,NATIONAL GRID CHILIS WESTFORD,42.5703,-71.41896,Massachusetts,Middlesex,
547,547,NATIONAL GRID UNION STATION 1,42.260546,-71.794678,Massachusetts,Worcester,
548,548,UM PTS GRAND,39.290036,-76.621894,Maryland,Baltimore,
549,549,UM PTS PEARL #3,39.290764,-76.62439,Maryland,Baltimore,
550,550,UM PTS PRATT,39.28651,-76.624935,Maryland,Baltimore,
551,551,UM PTS PLAZA #1,39.28808,-76.622679,Maryland,Baltimore,
552,552,DTE Energy - Western Wayne Center,42.244351,-83.444131,Michigan,Wayne,
553,553,University of Detroit Mercy,42.41423,-83.1364,Michigan,Wayne,
554,554,ACC ROUNDROCK STAT4,30.563925,-97.658312,Texas,Williamson,
555,555,IBEW LOCAL 46 IBEW LOCAL 46 1,47.424222,-122.256619,Washington,King,
556,556,VALLEY MED CTR MAIN LOT #5,47.443255,-122.212445,Washington,King,
557,557,MGE ALDO LEOPOLD,43.054704,-89.321148,Wisconsin,Dane,
558,558,North Carolina State University - McKimmon Center and Solar House,35.78214,-78.6864,North Carolina,Wake,
559,559,Cambria Suites - Traverse City,44.763048,-85.585342,Michigan,Grand Traverse,
560,560,Great Escape Restaurant,41.955233,-87.865268,Illinois,Cook,
561,561,Taylor Automotive,35.49416,-79.180591,North Carolina,Lee,
562,562,EVSP WALGREENS STORE 13012,38.672391,-77.396964,Virginia,Prince William,
563,563,ACCESS MAIL EVSE UNIT 01,27.901732,-82.721249,Florida,Pinellas,
564,564,OUC HILTON UNIT 01,28.425298,-81.456277,Florida,Orange,
565,565,OUC STCL CITY HALL1,28.249967,-81.28294,Florida,Osceola,
566,566,OUC STCL SR CTR 1,28.250888,-81.279774,Florida,Osceola,
567,567,EVSP WALGREENS STORE 5623,39.326834,-76.681801,Maryland,Baltimore,
568,568,EVSP WALGREENS STORE 6396,39.334156,-76.495725,Maryland,Baltimore,
570,570,City of Columbia - Sumter Street Garage,34.004883,-81.032931,South Carolina,Richland,
571,571,City of Columbia - Lady Street Garage,34.002107,-81.035726,South Carolina,Richland,
572,572,Malibu Country Mart,34.035802,-118.686393,California,Los Angeles,
573,573,Golden Gate National Recreation Area - Crissy Field,37.806099,-122.449461,California,San Francisco,
574,574,Tampa Area Electrical JATC,27.988197,-82.392164,Florida,Hillsborough,
575,575,University of Connecticut - Motor Pool,41.811817,-72.261825,Connecticut,Tolland,
576,576,Nissan North America,35.940203,-86.813764,Tennessee,Williamson,
577,577,City of Renton - City Hall,47.474537,-122.204976,Washington,King,
578,578,TAC PW PARKING A ST GARAGE 01,47.253809,-122.437429,Washington,Pierce,
579,579,TAC PW PARKING GLASS MUSEUM 01,47.245934,-122.43398,Washington,Pierce,
580,580,Tremont Street Garage,39.742113,-104.991416,Colorado,Denver,
581,581,Greater Hartford Transit District - Spruce Street Lot,41.769417,-72.681825,Connecticut,Hartford,
582,582,Carriage Nissan,34.275207,-83.85946,Georgia,Hall,
583,583,Town Center Nissan,34.010005,-84.577162,Georgia,Cobb,
584,584,State Street Garage,42.358449,-71.055089,Massachusetts,Suffolk,
585,585,MASS AUDUBON JOPPA FLATS,42.799163,-70.847133,Massachusetts,Essex,
586,586,NATIONAL GRID CHILIS PLNVILLE,42.032751,-71.311914,Massachusetts,Norfolk,
587,587,Carolina Nissan,36.063557,-79.503697,North Carolina,Alamance,
588,588,North Carolina State University - Joyner Visitor Center,35.784037,-78.684667,North Carolina,Wake,
589,589,Carmine's Coal Fired Pizza,26.892152,-80.102668,Florida,Palm Beach,
590,590,City of Seattle - Central Library,47.606684,-122.332664,Washington,King,
591,591,City of Seattle - Seattle Center,47.622085,-122.347124,Washington,King,
592,592,Thruway Nissan,41.504105,-74.068916,New York,Orange,
593,593,Country Club Imports,42.451285,-75.100333,New York,Otsego,
594,594,West-Herr Nissan,42.784867,-78.76558,New York,Erie,
595,595,Nissan 112,40.792986,-73.00827,New York,Suffolk,
596,596,Huttig Nissan,44.667361,-73.444894,New York,Clinton,
597,597,Nissan City - Port Chester,40.996358,-73.669405,New York,Westchester,
598,598,Riverhead Auto Mall,40.924758,-72.704752,New York,Suffolk,
599,599,Dorschel Nissan,43.077581,-77.641934,New York,Monroe,
600,600,Nissan of Smithtown,40.859886,-73.162067,New York,Suffolk,
601,601,Lia Nissan,42.764517,-73.88522,New York,Albany,
602,602,Gregoris Motors,40.670497,-73.717206,New York,Nassau,
603,603,Legend Nissan,40.809865,-73.507761,New York,Nassau,
604,604,Serafini Nissan-Volvo,42.095812,-76.003703,New York,Broome,
605,605,Poughkeepsie Nissan,41.587383,-73.908392,New York,Dutchess,
606,606,Vision Nissan,43.204065,-77.478237,New York,Monroe,
607,607,Nissan of Westbury,40.753954,-73.561974,New York,Nassau,
608,608,West Herr Nissan - Williamsville,42.96275,-78.691132,New York,Erie,
609,609,Nissan of Yorktown Heights,41.289317,-73.835547,New York,Westchester,
610,610,Lee Nissan - Auburn,44.129326,-70.224225,Maine,Androscoggin,
611,611,Ann Arbor Downtown Development Authority - Ann Ashley Parking Structure,42.282617,-83.749329,Michigan,Washtenaw,
612,612,Ann Arbor Downtown Development Authority - Catherine and Fourth Surface Lot,42.283504,-83.747496,Michigan,Washtenaw,
613,613,Ann Arbor Downtown Development Authority - Forrest Parking Structure,42.274044,-83.733542,Michigan,Washtenaw,
614,614,Ann Arbor Downtown Development Authority - Maynard Parking Structure,42.278668,-83.742596,Michigan,Washtenaw,
615,615,Ann Arbor Downtown Development Authority - William Street Parking Structure,42.278461,-83.747741,Michigan,Washtenaw,
616,616,Ann Arbor Nissan,42.284242,-83.80855,Michigan,Washtenaw,
617,617,Gezon Nissan,43.035997,-85.618662,Michigan,Kent,
618,618,Fox Nissan,42.912537,-85.558232,Michigan,Kent,
619,619,Garber Nissan,43.486749,-83.973864,Michigan,Saginaw,
620,620,Traverse City Auto Plaza,44.743331,-85.594781,Michigan,Grand Traverse,
621,621,Suburban Nissan - Troy,42.553452,-83.175063,Michigan,Oakland,
622,622,Northern Wake Tech Community College,35.867552,-78.543695,North Carolina,Wake,
623,623,Whole Foods Market,35.898899,-78.650239,North Carolina,Wake,
624,624,Concord Nissan,43.187837,-71.497717,New Hampshire,Merrimack,
625,625,Port City Nissan,43.077355,-70.785285,New Hampshire,Rockingham,
626,626,Patriot Nissan,42.772666,-71.222512,New Hampshire,Rockingham,
627,627,Somersworth Nissan,43.257348,-70.900583,New Hampshire,Strafford,
629,629,Autoserv Nissan - Tilton,43.450949,-71.573167,New Hampshire,Belknap,
630,630,Destination Nissan,42.676971,-73.787334,New York,Albany,
631,631,Mike Barney Nissan,42.979725,-78.797346,New York,Erie,
633,633,Star Nissan,40.758245,-73.776954,New York,Queens,
634,634,Rockland Nissan,41.071072,-73.950866,New York,Rockland,
635,635,Bay Ridge Nissan,40.636324,-74.019228,New York,Kings,
636,636,Kings Nissan,40.589167,-73.960707,New York,Kings,
637,637,Burdick Nissan,43.147147,-76.114274,New York,Onondaga,
638,638,Hoselton Nissan,43.100001,-77.481422,New York,Monroe,
639,639,Rockaway Nissan,40.622268,-73.742699,New York,Nassau,
640,640,Maguire Nissan,42.435042,-76.5088,New York,Tompkins,
641,641,Nemet Motors,40.707242,-73.803844,New York,Queens,
642,642,Treiber Nissan,43.025044,-74.358103,New York,Fulton,
643,643,Nissan - Garden City,40.71693,-73.630152,New York,Nassau,
644,644,Simmons Rockwell Nissan,42.16246,-76.867435,New York,Chemung,
645,645,Nissan - Huntington,40.834455,-73.379693,New York,Suffolk,
646,646,Kingston Nissan,41.948965,-74.032033,New York,Ulster,
647,647,West Herr Nissan,43.128557,-78.696197,New York,Niagara,
648,648,Team Nissan,42.953204,-71.44115,New Hampshire,Hillsborough,
649,649,Nissan Kia - Middletown,41.40859,-74.413372,New York,Orange,
650,650,Nissan of New Rochelle,40.919104,-73.776645,New York,Westchester,
651,651,Bommarito Nissan - Ballwin,38.593551,-90.532572,Missouri,Saint Louis,
652,652,Joe Machens Nissan,38.967693,-92.334399,Missouri,Boone,
653,653,Fenton Nissan - Tiffany Spring,39.267153,-94.666038,Missouri,Platte,
654,654,Lee's Summit Nissan,38.901254,-94.34927,Missouri,Jackson,
655,655,Rolling Hills Nissan,39.780953,-94.800709,Missouri,Buchanan,
656,656,Suntrup Nissan-Volkswagen,38.5207,-90.343967,Missouri,Saint Louis,
657,657,Saint Charles Nissan,38.797781,-90.598753,Missouri,Saint Charles,
658,658,Asheville Chamber of Commerce & Visitors Center,35.597527,-82.560582,North Carolina,Buncombe,
659,659,College Street Parking Deck,35.597377,-82.549206,North Carolina,Buncombe,
660,660,Ingles Markets - Skyland Plaza,35.499836,-82.522586,North Carolina,Buncombe,
661,661,McLarty Daniel Nissan,36.34538,-94.182742,Arkansas,Benton,
663,663,Superior Nissan,36.112917,-94.144548,Arkansas,Washington,
665,665,Orr Nissan - Hot Springs,34.453266,-93.066286,Arkansas,Garland,
667,667,McLarty Nissan - Little Rock,34.711439,-92.404311,Arkansas,Pulaski,
668,668,McLarty Nissan - North Little Rock,34.810013,-92.205719,Arkansas,Pulaski,
669,669,Welch Motor Co,34.203951,-92.006625,Arkansas,Jefferson,
670,670,EVSP WALGREENS STORE 11241,33.577103,-117.723844,California,Orange,
671,671,Bridgeport Hospital,41.190701,-73.166282,Connecticut,Fairfield,
672,672,Lia Nissan - Enfield,41.997574,-72.574713,Connecticut,Hartford,
673,673,Harte Nissan,41.791382,-72.656681,Connecticut,Hartford,
674,674,Manchester City Nissan,41.814316,-72.507845,Connecticut,Hartford,
675,675,County Line Buick-Nissan,41.568122,-73.098764,Connecticut,New Haven,
676,676,Middletown Nissan,41.59054,-72.676141,Connecticut,Middlesex,
677,677,Napoli Nissan,41.209761,-73.083686,Connecticut,New Haven,
678,678,Executive Nissan,41.360892,-72.870997,Connecticut,New Haven,
679,679,Grossman Nissan,41.309276,-72.383105,Connecticut,Middlesex,
680,680,Barberino Nissan,41.467376,-72.817586,Connecticut,New Haven,
681,681,George Harte Nissan,41.307602,-72.968506,Connecticut,New Haven,
682,682,Hoffman Nissan,41.820371,-72.869319,Connecticut,Hartford,
683,683,Bruce Bennett Nissan,41.258992,-73.435546,Connecticut,Fairfield,
684,684,Weston Nissan,26.073774,-80.361864,Florida,Broward,
685,685,Gates Nissan,41.728247,-72.188445,Connecticut,Windham,
688,688,Dave Wright Nissan,42.04721375,-91.68081742,Iowa,Linn,
689,689,Lujack Nissan,41.558296,-90.578545,Iowa,Scott,
691,691,Valley Nissan,46.590246,-120.500687,Washington,Yakima,
694,694,NATIONAL GRID REVERE 99,42.410782,-70.996891,Massachusetts,Suffolk,
695,695,NATIONAL GRID ROCKLANDLIBRARY,42.132105,-70.916995,Massachusetts,Plymouth,
696,696,FAYETTEVILLE NC FRANKLIN 2,35.052556,-78.880206,North Carolina,Cumberland,
697,697,OUC AVALON PARK 1,28.510519,-81.154682,Florida,Orange,
698,698,OUC COO CNL P4-02,28.536837,-81.380623,Florida,Orange,
699,699,OUC STCL CIVIC CTR1,28.241623,-81.307326,Florida,Osceola,
700,700,WEST HALF 2 & 3 1400 JOYCE,38.861644,-77.064159,Virginia,Arlington,
701,701,Snohomish County - Evergreen Fairgrounds,47.868914,-121.987449,Washington,Snohomish,
702,702,CITY OF DUBLIN STATION 3,37.702909,-121.91835,California,Alameda,
703,703,Gates Nissan,37.761605,-84.273733,Kentucky,Madison,
705,705,Don Franklin Nissan - Lexington,37.997336,-84.441827,Kentucky,Fayette,
707,707,Bergeron Automotive,30.004818,-90.16093,Louisiana,Jefferson,
708,708,Van Meter Inc,41.645241,-91.545962,Iowa,Johnson,
710,710,Premier Nissan,39.646525,-80.002049,West Virginia,Monongalia,
711,711,Nissan of Omaha,41.264912,-96.187831,Nebraska,Douglas,
712,712,Elite Nissan of Bergenfield,40.917338,-73.997447,New Jersey,Bergen,
713,713,Lynnes Nissan City,40.784797,-74.193494,New Jersey,Essex,
714,714,Route 23 Nissan,40.991256,-74.347338,New Jersey,Morris,
715,715,Cherry Hill Nissan,39.939502,-75.011984,New Jersey,Camden,
716,716,Hilltop Nissan,40.807195,-74.371329,New Jersey,Morris,
717,717,Fred Beans Nissan - Flemington,40.48774,-74.86328,New Jersey,Hunterdon,
718,718,DCH Freehold Nissan,40.263381,-74.292408,New Jersey,Monmouth,
719,719,Mt. Holly Nissan,39.982438,-74.808764,New Jersey,Burlington,
720,720,Route 33 Nissan,40.229274,-74.672155,New Jersey,Mercer,
721,721,Route 17 Nissan,40.850992,-74.075092,New Jersey,Bergen,
722,722,Route 22 Nissan,40.696469,-74.219681,New Jersey,Union,
723,723,Pine Belt Nissan - Keyport,40.42832,-74.192387,New Jersey,Monmouth,
724,724,Causeway Nissan,39.701442,-74.271282,New Jersey,Ocean,
725,725,Acme Nissan,40.40938,-74.506017,New Jersey,Middlesex,
726,726,Sansone Jr's 66 Nissan,40.228608,-74.068718,New Jersey,Monmouth,
727,727,North Plainfield Nissan,40.630184,-74.433373,New Jersey,Somerset,
728,728,Nissan of Stanhope,40.929732,-74.71888,New Jersey,Sussex,
729,729,Pine Belt Automotive,39.961373,-74.180868,New Jersey,Ocean,
730,730,Nissan 46,40.894133,-74.232511,New Jersey,Passaic,
731,731,Ramsey Nissan,41.053216,-74.120288,New Jersey,Bergen,
732,732,Team Nissan,39.462013,-75.043179,New Jersey,Cumberland,
733,733,Woodbury Nissan,39.83206,-75.1581,New Jersey,Gloucester,
734,734,Fred Martin Nissan,40.978905,-81.494254,Ohio,Summit,
735,735,Jeff Schmitt Nissan,39.708775,-84.026292,Ohio,Greene,
736,736,Bedford Nissan,41.402746,-81.552724,Ohio,Cuyahoga,
737,737,Boardman Nissan,41.010633,-80.662082,Ohio,Mahoning,
738,738,Thayer Nissan,41.415799,-83.651786,Ohio,Wood,
739,739,Busam Motor Sales,39.285136,-84.447192,Ohio,Hamilton,
740,740,Jeff Wyler Nissan - Cincinnati,39.228991,-84.588623,Ohio,Hamilton,
741,741,Kings Nissan,39.295523,-84.311517,Ohio,Warren,
742,742,Germain Nissan,40.057068,-82.885518,Ohio,Franklin,
743,743,Ron Marhofer Nissan,41.11975,-81.48296,Ohio,Summit,
744,744,Matt Castrucci Nissan,39.638788,-84.221675,Ohio,Montgomery,
746,746,Jeff Wyler Nissan - Fairfield,39.329217,-84.517152,Ohio,Butler,
747,747,Warner Nissan,41.058412,-83.614262,Ohio,Hancock,
748,748,Buckeye Nissan,40.031602,-83.125728,Ohio,Franklin,
749,749,Reineke Nissan,40.757603,-84.146368,Ohio,Allen,
750,750,Nissan of Mansfield,40.759025,-82.567985,Ohio,Richland,
751,751,Ganley Nissan,41.519706,-81.461226,Ohio,Cuyahoga,
753,753,Mentor Nissan,41.68165,-81.339516,Ohio,Lake,
754,754,Nissan of North Olmsted,41.409652,-81.938059,Ohio,Cuyahoga,
755,755,I-90 Nissan,41.423584,-82.088115,Ohio,Lorain,
756,756,Nissan of Streetsboro,41.248333,-81.362879,Ohio,Portage,
757,757,Yark Nissan,41.675335,-83.684803,Ohio,Lucas,
758,758,Beau Townsend Nissan,39.888695,-84.218465,Ohio,Montgomery,
760,760,City of Charleston - Gaillard Auditorium,32.787311,-79.930037,South Carolina,Charleston,
761,761,City of Charleston - Queen Street Garage,32.777245,-79.933619,South Carolina,Charleston,
762,762,City of Charleston - Visitor Center Garage,32.790806,-79.938,South Carolina,Charleston,
763,763,Coastal Carolina University,33.799792,-79.01138,South Carolina,Horry,
764,764,Horry County Library,33.841727,-79.051177,South Carolina,Horry,
765,765,Horry Georgetown Technical College - Speir Building,33.661672,-78.937739,South Carolina,Horry,
766,766,City of Rock Hill - YMCA,34.977,-80.9771,South Carolina,York,
767,767,City of Rock Hill - City Hall,34.924189,-81.02889,South Carolina,York,
768,768,City of Spartanburg - Municipal Parking Garage,34.948192,-81.927953,South Carolina,Spartanburg,
769,769,City of Spartanburg - Municipal Parking Garage,34.949604,-81.933288,South Carolina,Spartanburg,
770,770,Spartanburg Marriott,34.954092,-81.933172,South Carolina,Spartanburg,
771,771,University of South Carolina - Union,34.716959,-81.621094,South Carolina,Union,
772,772,City of Conway - Public Parking Lot,33.836216,-79.048195,South Carolina,Horry,
773,773,City of Rock Hill - York County Airport,34.987457,-81.060145,South Carolina,York,
775,775,Waikele Center,21.400736,-158.002668,Hawaii,Honolulu,
778,778,Royal Nissan,30.439653,-91.085484,Louisiana,East Baton Rouge,
780,780,Jerry Rome Nissan,42.119685,-72.626476,Massachusetts,Hampden,
781,781,Westborough Mitsubishi,42.286247,-71.594009,Massachusetts,Worcester,
782,782,Kelly Nissan of Woburn,42.499069,-71.119302,Massachusetts,Middlesex,
784,784,Paul Barnett Nissan,31.578085,-90.463742,Mississippi,Lincoln,
785,785,Columbus Nissan,33.520806,-88.362801,Mississippi,Lowndes,
786,786,James Ceranti Nissan,33.400588,-91.008332,Mississippi,Washington,
789,789,Pat Peck Nissan,30.425992,-89.091508,Mississippi,Harrison,
793,793,Estabrook Motor Co,30.374076,-88.539909,Mississippi,Jackson,
795,795,Blackburn Nissan,32.325412,-90.866422,Mississippi,Warren,
796,796,"CHARLOTTE, NC CMGC STATION 4",35.221981,-80.839984,North Carolina,Mecklenburg,
799,799,Giles Nissan,30.165233,-92.083374,Louisiana,Lafayette,
800,800,Premier Nissan - Metairie,30.003547,-90.165986,Louisiana,Jefferson,
802,802,Matt Bowers Nissan,30.05165,-89.95182,Louisiana,Orleans,
804,804,Bertera Nissan,42.182748,-71.850396,Massachusetts,Worcester,
805,805,Battles Nissan,41.738842,-70.586069,Massachusetts,Barnstable,
806,806,Nissan 24,42.063356,-71.058186,Massachusetts,Plymouth,
807,807,Curry Nissan Chicopee,42.17889,-72.575914,Massachusetts,Hampden,
808,808,Country Nissan,42.340378,-72.606213,Massachusetts,Hampshire,
809,809,Balise Nissan - Cape Cod,41.663549,-70.299233,Massachusetts,Barnstable,
810,810,Sullivan Brothers Nissan,41.976052,-70.7127,Massachusetts,Plymouth,
811,811,Ron Bouchard's Nissan,42.520224,-71.70099,Massachusetts,Worcester,
812,812,Kelly Nissan - Lynnfield,42.509982,-71.008978,Massachusetts,Essex,
813,813,Marlborough Nissan,42.351115,-71.500717,Massachusetts,Middlesex,
814,814,Colonial Nissan - Medford,42.412492,-71.106619,Massachusetts,Middlesex,
815,815,Nissan Village of North Attleboro,41.960366,-71.342187,Massachusetts,Bristol,
816,816,Coastal Nissan,42.165417,-70.887748,Massachusetts,Plymouth,
817,817,Boch Nissan,42.192051,-71.18462,Massachusetts,Norfolk,
818,818,Haddad Nissan,42.445108,-73.256216,Massachusetts,Berkshire,
819,819,Quirk Nissan,42.253475,-70.991361,Massachusetts,Norfolk,
820,820,Mastria Nissan,41.904046,-71.017203,Massachusetts,Bristol,
821,821,Pearlridge Center,21.384853,-157.941842,Hawaii,Honolulu,
822,822,Ala Moana Hotel,21.29029,-157.839362,Hawaii,Honolulu,
823,823,Central Pacific Plaza,21.307588,-157.860698,Hawaii,Honolulu,
824,824,HMSA Center,21.29691,-157.8417,Hawaii,Honolulu,
825,825,"Hawaii Prince Hotel, Waikiki",21.28609,-157.84001,Hawaii,Honolulu,
826,826,Waikiki Beachcomber by Outrigger,21.278247,-157.827342,Hawaii,Honolulu,
827,827,Kahala Mall,21.277863,-157.786459,Hawaii,Honolulu,
828,828,Kaimuki Shopping Center,21.286596,-157.807802,Hawaii,Honolulu,
829,829,Kapolei Commons,21.330669,-158.08913,Hawaii,Honolulu,
830,830,Mark's Garage Honolulu HI,21.3114,-157.86082,Hawaii,Honolulu,
831,831,Ohana Honolulu Airport Hotel,21.336826,-157.917527,Hawaii,Honolulu,
832,832,Ohana Waikiki Malia,21.280988,-157.828268,Hawaii,Honolulu,
833,833,Ohana Waikiki West,21.278818,-157.825031,Hawaii,Honolulu,
834,834,Outrigger Reef,21.27858,-157.832725,Hawaii,Honolulu,
835,835,Outrigger Waikiki,21.269797,-157.822152,Hawaii,Honolulu,
836,836,Ross & Pagoda Hotel Garage,21.294867,-157.8408,Hawaii,Honolulu,
837,837,Topa Financial Center,21.30761,-157.86377,Hawaii,Honolulu,
838,838,HawaiiUSA Federal Credit Union,21.31554,-157.86213,Hawaii,Honolulu,
839,839,Waikiki Galleria Tower,21.280349,-157.828812,Hawaii,Honolulu,
840,840,Waikiki Parc Hotel,21.278092,-157.830594,Hawaii,Honolulu,
841,841,Kahana Gateway Retail,20.97289,-156.67797,Hawaii,Maui,
842,842,Turtle Bay Resort Hawaii,21.70444,-157.99679,Hawaii,Honolulu,
843,843,Kona Commons,19.65101,-156.00357,Hawaii,Hawaii,
844,844,Kihei Town Center,20.73361,-156.45222,Hawaii,Maui,
845,845,Hapuna Beach Prince Hotel,19.99483,-155.82305,Hawaii,Hawaii,
846,846,Mauna Kea Beach Hotel,20.00707,-155.8247,Hawaii,Hawaii,
847,847,Marriott - Waiohai Beach Club,21.874944,-159.456719,Hawaii,Kauai,
848,848,Sheraton Maui Resort & Spa,20.92587,-156.69357,Hawaii,Maui,
849,849,Kauai Marriott Resort & Beach Club,21.965581,-159.357212,Hawaii,Kauai,
850,850,Kuhio Nissan,21.968189,-159.357009,Hawaii,Kauai,
851,851,Moanalua Shopping Center,21.34361,-157.988348,Hawaii,Honolulu,
852,852,Princeville Shopping Center,22.212721,-159.476393,Hawaii,Kauai,
853,853,Westin Princeville Resort,22.222851,-159.46862,Hawaii,Kauai,
854,854,"Four Seasons Resort, Wailea",20.67927,-156.44165,Hawaii,Maui,
855,855,Maui Memorial Medical Center,20.884721,-156.488527,Hawaii,Maui,
856,856,Kaiser Waipio Clinic Hawaii,21.42579,-157.99713,Hawaii,Honolulu,
857,857,City of Auburn Hills - Administrative Campus,42.670667,-83.220974,Michigan,Oakland,
858,858,Amador Transit,38.379983,-120.807672,California,Amador,
859,859,PMC Enterprises,33.020179,-83.912616,Georgia,Monroe,
860,860,Solar by Harrimans,27.083031,-82.42344,Florida,Sarasota,
861,861,Courtyard By Marriott - Plano Parkway,33.01736,-96.7937,Texas,Collin,
862,862,Richland County - Community Center,43.3440922,-90.3889595,Wisconsin,Richland,
863,863,City of Durham - Goldenbelt,35.99017,-78.8902,North Carolina,Durham,
864,864,Michael Jordan Nissan,35.97051751,-78.95684759,North Carolina,Durham,
865,865,Workhorse,39.283991,-84.301826,Ohio,Hamilton,
866,866,Waikem Auto Family,40.794689,-81.462403,Ohio,Stark,
867,867,GOOGLE PIT-BAK-3-02,40.457724,-79.916569,Pennsylvania,Allegheny,
868,868,Dick Smith Nissan,34.111189,-80.896093,South Carolina,Richland,
869,869,Liberty Mitsubishi,44.076491,-103.189869,South Dakota,Pennington,
870,870,Golden Gate Park - Music Concourse Garage,37.768766,-122.468341,California,San Francisco,
871,871,Cupertino Electric,37.36217973,-121.8995386,California,Santa Clara,
872,872,Vaden Nissan,31.986772,-81.13254,Georgia,Chatham,
876,876,Valdosta Nissan,30.883336,-83.269586,Georgia,Lowndes,
878,878,Best Western - Plaza Hotel,21.336212,-157.913447,Hawaii,Honolulu,
879,879,C&C HONOLULU FASI CIVIC CTR,21.304625,-157.853919,Hawaii,Honolulu,
880,880,Hilton - Waikiki Beach,21.275234,-157.821849,Hawaii,Honolulu,
881,881,Tynan's Nissan,39.702351,-104.865298,Colorado,Arapahoe,
882,882,Boulder Nissan,40.025019,-105.258915,Colorado,Boulder,
883,883,Larry H Miller Nissan - Arapahoe,39.594525,-104.872435,Colorado,Arapahoe,
884,884,South Colorado Springs Nissan,38.81233,-104.756795,Colorado,El Paso,
885,885,Woodmen Nissan,38.931011,-104.811075,Colorado,El Paso,
886,886,Nissan of Durango,37.269708,-107.907728,Colorado,La Plata,
887,887,Greeley Nissan,40.39443,-104.736034,Colorado,Weld,
888,888,Empire Lakewood Nissan,39.732606,-105.163711,Colorado,Jefferson,
889,889,Empire Littleton Nissan,39.626641,-105.090506,Colorado,Denver,
890,890,Valley Nissan,40.151989,-105.108644,Colorado,Boulder,
891,891,Dave Solon Nissan,38.312144,-104.640891,Colorado,Pueblo,
892,892,Crowley Nissan,41.699374,-72.894672,Connecticut,Hartford,
893,893,Goodwin University,41.749499,-72.639362,Connecticut,Hartford,
894,894,Town of East Haven,41.277368,-72.871663,Connecticut,New Haven,
895,895,Connecticut Department of Energy and Environmental Protection,41.763294,-72.678633,Connecticut,Hartford,
896,896,Summer Street Garage,41.054155,-73.541625,Connecticut,Fairfield,
897,897,Sheridan Nissan,39.663533,-75.605014,Delaware,New Castle,
898,898,Porter Nissan,39.687222,-75.740488,Delaware,New Castle,
900,900,Fuccillo Nissan,27.911345,-82.728797,Florida,Pinellas,
901,901,Lokey Nissan,28.024503,-82.738817,Florida,Pinellas,
902,902,Coral Springs Nissan,26.23871,-80.251886,Florida,Broward,
903,903,Daytona Nissan,29.215495,-81.10534,Florida,Volusia,
904,904,Sutherlin Nissan,26.539388,-81.870692,Florida,Lee,
905,905,Sutherlin Nissan,27.377265,-80.326861,Florida,Saint Lucie,
906,906,Gainesville Nissan,29.689296,-82.318596,Florida,Alachua,
907,907,Coggin Nissan,30.324014,-81.524719,Florida,Duval,
908,908,Coggin Nissan at the Avenues,30.172215,-81.544583,Florida,Duval,
909,909,Jenkins Nissan,28.09809,-81.949333,Florida,Polk,
910,910,Jenkins Nissan,28.822813,-81.787457,Florida,Lake,
911,911,Bill Ray Nissan,28.724709,-81.316556,Florida,Seminole,
912,912,Miller & Miller Nissan,30.782356,-85.245729,Florida,Jackson,
913,913,Nissan of Melbourne,28.101637,-80.614492,Florida,Brevard,
914,914,Maus Nissan,28.21583,-82.739071,Florida,Pasco,
915,915,Pearson Nissan of Ocala,29.171608,-82.161506,Florida,Marion,
916,916,Marriott Grand Vista,28.3984649,-81.4537093,Florida,Orange,
917,917,Reed Motors,28.551681,-81.424557,Florida,Orange,
918,918,Sutherlin Nissan - Orlando,28.5684,-81.27715,Florida,Orange,
919,919,Universal Nissan,28.38053,-81.403658,Florida,Orange,
