,code,lon,lat
0,2721,6.018803750209083,50.755381227454095
1,2252,5.717802150000002,50.85750114999999
2,2255,5.7573411656797004,50.84002556567286
3,2252,5.720954651596112,50.8461831937917
4,2205,5.722944826516347,50.846347621447805
6,2204,6.156453935608843,51.362673222636516
7,2204,6.140480662314912,51.370134059052944
8,2204,6.175077983146337,51.368660576029534
9,2204,6.1321844017901315,51.37204026459709
10,2204,6.133570846444805,51.37625052103431
13,2255,5.916698754660836,50.88698309295452
14,2255,5.640177402500199,51.22400770066346
15,2255,5.964033729477557,51.425087845243844
16,2255,6.178683360102994,51.49977344463194
17,2204,5.961566539689362,51.523999552321605
25,2422,5.93582391866731,50.85275194511924
27,2422,5.7479608690193995,50.78479927241017
28,2252,5.965271980613273,50.91314124783821
31,2204,6.000463879655782,51.320203612412165
36,2251,5.680838081132382,50.842653404020616
37,2205,6.081378005724728,50.887496995520834
38,2741,6.084260601396752,50.88629484043054
39,2252,5.675323387904565,50.82950697507612
40,2252,5.675160765015228,50.829109441808036
41,2252,5.6803938453560745,50.83543918917696
42,2252,5.680995150000001,50.83609344999999
44,2252,5.727340027413826,50.81839615374866
45,2252,5.72754498274825,50.81948183017653
46,2252,5.726482041069908,50.819773182908314
47,2252,5.72024694337803,50.861431626437714
48,2252,5.720920373771406,50.861662646257585
49,2252,5.721782003929932,50.86025577361633
50,2252,5.722843881336482,50.8586970648474
51,2252,5.723281473648402,50.86009274699118
52,2252,5.723422676244624,50.86075095335134
53,2252,5.725420605543175,50.85773975623671
54,2252,5.7208576298848115,50.86110147635776
55,2252,5.721623600000001,50.861127849999995
56,2252,5.723507796193962,50.86141942709805
57,2252,5.7452816306075585,50.838863331548836
58,2252,5.746433696293714,50.83897038444274
59,2252,5.652240375247466,50.85886253305414
60,2252,5.671320949999999,50.88411145
61,2252,5.670615149999999,50.884797
62,2252,5.778546600000001,50.994602400000005
63,2252,5.778834090541212,50.99418600021608
64,2252,5.778046409469929,50.994282851822085
65,2406,5.8226559075928925,50.856441568719085
66,2422,5.8190591123610735,50.85719565180532
67,2252,5.716205979647735,50.772768602722905
68,2252,5.7157828526584655,50.771980526635545
69,2252,5.717894892604609,50.772529329524794
70,2252,5.719847288922066,50.77287806798336
71,2252,5.736010482410218,50.84375037438868
72,2205,6.073188155517911,51.608239368911114
73,2204,5.871250233439781,50.99975379678945
75,2204,5.875208776991847,50.99794747020668
76,2204,5.8670072100695565,51.00210376720481
77,2252,5.868650850500736,51.00048992206422
78,2204,5.8695215921332204,50.99717201323058
79,2204,5.867468877399787,50.99243246301421
80,2204,5.86688646991453,50.99212305800977
81,2204,5.8669542315191725,50.993149785054015
82,2204,5.8642167909690075,50.99450819497698
83,2204,5.8656744593522605,50.99378061468976
84,2205,5.8536218524737,50.994681111848465
86,2205,5.86026401148076,50.992189712015055
87,2251,5.974900728176747,51.516790403863595
88,2204,5.85807031569099,50.98581765403565
89,2252,5.855651750060525,50.98570720205365
90,2422,5.87264140720606,50.849370162122995
91,2252,5.726503150000001,50.80910545
92,2252,5.7251354937581445,50.80923911982528
93,2252,5.7251934,50.808075300000006
94,2204,5.699939923393027,50.844659412686035
95,2252,5.6503979987779696,50.859256483689464
96,2252,5.648952800000001,50.8589757
97,2252,5.6532637999999995,50.85989005
98,2252,5.651802048785231,50.83242306711536
99,2252,5.652672502658062,50.831073181197176
100,2252,5.6518482210777305,50.83049980293708
101,2252,5.710483986937385,50.82765391842072
102,2252,5.71202593823289,50.827225483128714
103,2252,5.7123344236490485,50.82623610495916
104,2252,5.710689934217145,50.82619652857662
105,2252,5.6783826518732665,50.83507236733092
106,2252,5.648058549999999,50.859842099999995
107,2252,5.6632906499999995,50.850547899999995
109,2252,5.669816849570963,50.84115003345568
110,2257,5.834779937813438,50.96603903330051
111,2251,6.0087902312501615,51.32148000814709
112,2251,5.983316247638828,51.332254022187996
115,2251,5.976849798355143,51.539575340037956
116,2252,6.0605004,50.8520485
117,2252,6.061239145571843,50.85258863395528
118,2252,5.846657997520361,51.00822541166227
119,2252,5.847303182985971,51.00921050520431
120,2252,5.848142550000001,51.0101926
121,2204,5.666045317248259,50.83847589311708
124,2205,5.655125685719037,50.85507204132562
125,2252,5.849203795857224,51.01022242155815
126,2205,5.941714303021538,51.57719558608288
127,2743,5.938088440635793,51.57737119198353
130,2252,5.817425966629858,51.01782098889123
131,2252,5.818068795041122,51.01841635423773
133,2252,5.7695111,50.7937231
134,2252,5.836557268954767,51.017165926704855
