,code,lon,lat
112,2302,4.808874360692063,52.78220347565309
306,2521,4.913078844916772,52.36695929093696
414,2302,4.812615314753175,52.66185296098652
433,2303,4.844125249999999,52.862436049999985
624,2302,4.951029345440357,52.4857984743949
660,2541,5.004397513350406,52.51278002758285
661,2541,4.993218501762049,52.51733168183293
662,2541,4.993930898700597,52.5141800326646
663,2543,4.998504652845569,52.5125098844822
664,2504,4.9688245105029605,52.509111889094214
665,2504,4.961569941613182,52.52087949678001
672,2504,4.953267137367298,52.49442317048923
678,2601,4.956454871213576,52.50539419937656
679,2504,4.9471440492532714,52.50847633599968
688,2303,4.917241765766736,52.34437924662021
701,2504,4.711685256996686,52.60528941990676
702,2303,4.689457493542072,52.583216003453536
706,2513,4.874699723812793,52.4409998961128
707,2502,4.875027231500615,52.44142853912934
709,2302,4.87911885040873,52.435517515383566
712,2301,4.90339081693035,52.382549138899826
714,2301,4.891005775546655,52.40155680128574
716,2301,4.904716775033903,52.38320355885837
719,2504,4.893143544306156,52.417117042080186
720,2302,4.911630526191648,52.41556219094025
730,2302,4.921459793036184,52.3376544096129
737,2303,4.92014789520123,52.34304091988176
740,2302,4.927450464859322,52.344631653051415
741,2547,4.926608075150423,52.348573971508166
744,2304,4.945966057062841,52.348599402831354
754,2301,4.9062794832298025,52.338578094867884
757,2541,4.907375236729239,52.33943601170349
759,2543,4.8412835156167935,52.855929818933994
762,2303,4.8140685240657195,52.86732464911871
763,2544,4.8143337500807455,52.86784173945406
764,2304,4.813520453102815,52.868739304309834
765,2304,4.834875955662306,52.860643977700185
766,2302,4.835383001055144,52.86094180753948
767,2541,4.802534857910763,52.872412853346866
770,2547,4.80323913549595,52.90345271528656
771,2501,4.804240836119222,52.88836710239861
772,2541,4.81252755,52.89090275000001
811,2302,4.8106226,52.434721249999996
812,2301,4.826450491416291,52.439209519059155
814,2542,4.802223973540331,52.47053030070126
815,2302,4.841560087872807,52.453241442714685
818,2301,4.826266080279398,52.421668967129456
844,2303,4.8219424114576865,52.4364191460876
849,2301,4.959384757432968,52.336449235643045
867,2306,4.686285427924894,52.260050784462194
871,2504,4.619224253574875,52.26250877367404
872,2504,4.632440834803856,52.264600766640555
876,2301,4.651208982571385,52.330072351604024
877,2547,4.630928143433419,52.330067774190915
879,2302,4.6907317103174195,52.29648118459756
883,2301,4.674132527320679,52.32345084972299
892,2302,4.733039265206348,52.93538782106027
894,2302,4.776417760711341,52.93503146231995
932,2547,4.774548096701794,52.62214797927705
942,2541,4.769265303186099,52.64443516438957
949,2511,4.629691394889674,52.66006732383331
950,2302,4.629553496465876,52.6651967859471
951,2301,4.6409446007411885,52.72527744229004
952,2301,4.692452368774672,52.67765634699582
958,2301,5.04715189029808,52.92490566759075
960,2503,4.7909716847044495,52.790201651019295
963,2504,4.804118963842751,52.67916157667859
964,2301,4.770302508686818,52.69455597443958
981,2304,4.743732372643676,52.386810635432006
983,2547,4.793727038077613,52.64332434259357
987,2504,4.828616374904275,52.663251469757284
1000,2541,4.814837760919597,52.61209363693988
1006,2302,4.813049106509157,52.48843441903336
1009,2522,4.7954229681668386,52.50534441161702
1010,2301,4.919894020594074,52.508026808563024
1014,2301,4.6497461,52.54510755
1018,2302,4.655872209646721,52.55899623243916
1024,2305,4.658024607744357,52.4855715747968
1025,2504,4.660155833269197,52.4824833014176
1028,2301,4.625715204470504,52.43420212772323
1043,2511,4.5429872307192625,52.36695538617859
1050,2301,4.554286456532518,52.41829999286966
1053,2301,4.6130369169945995,52.40515507406505
1055,2601,4.619174335233635,52.402563187390825
1056,2301,4.616233959525406,52.413257890939335
1058,2544,4.649222266265054,52.39192850140063
1059,2544,4.6480874503337155,52.39135219845087
1065,2301,5.090716292767834,52.20484563839794
1069,2301,5.141743666010748,52.221044640598
1072,2504,5.1556491065625565,52.214542725949954
1074,2301,5.179054409249257,52.221518834111166
1075,2504,5.176393662336215,52.22483110754741
1090,2302,4.605965410590026,52.35950260965264
1091,2301,4.6131914018578115,52.338297416830315
1099,2568,4.6438642190802835,52.36665406646981
1101,2543,4.653639415032334,52.39341670669885
1103,2302,4.650703595657259,52.35271629488549
1108,2543,4.64890777273206,52.364744594037056
1118,2511,4.642460143119355,52.35507772082045
1125,2302,4.649357464643488,52.364690538463364
1126,2301,4.662718698281275,52.39066384193749
1127,2547,4.610884857135474,52.381867210381465
1130,2302,4.66005560252196,52.38621995565907
1158,2301,4.9646773608595645,52.34084955914373
1160,2301,5.1191640799203055,52.32942097332547
1162,2301,5.070820814108243,52.28454147095731
1168,2547,4.843015580567255,52.294099996726736
1180,2522,4.842958019134985,52.293687230678884
1181,2301,4.844800328756872,52.299889084784276
1182,2504,4.85977807499213,52.303501859114164
1188,2504,4.827355663895486,52.24634432888932
1229,2544,4.938516625015103,52.31212938233517
1261,2561,4.827819504473402,52.34933255104767
1271,2504,4.890249491152529,52.37363548776697
1273,2301,4.848437632503017,52.33561931513709
1276,2302,4.827809116992934,52.34965521198435
1277,2302,4.952388263047026,52.364652977374945
1279,2303,4.8725827927303635,52.35884774776993
1297,2301,4.918931376435727,52.36661864265995
1301,2301,4.891825557511157,52.358941075963834
1303,2301,4.836768620621717,52.388289684057675
1312,2303,4.82162455,52.379510649999986
1314,2543,4.865349928679107,52.394454868574705
1325,2304,4.94156413292987,52.33480632987084
1340,2564,4.687462897726149,52.26173387926757
1341,2303,5.171566580122589,52.23759802818291
1359,2504,4.627947469887689,52.331836433753644
1554,2511,4.977798493866479,52.580719137779724
1579,2303,4.653225069299362,52.35896142580224
