unitPrice,zpid,latitude,longitude,homeType
399.9636364,17036327,32.768654,-116.96194,SINGLE_FAMILY
623.8137083,17022690,32.790714,-117.01304,SINGLE_FAMILY
648.5074627,17022653,32.791153,-117.01474,SINGLE_FAMILY
474.9262537,16888335,32.839264,-116.96321,CONDO
582.6728827,16880980,32.843307,-116.95578,SINGLE_FAMILY
468.8540181,17023383,32.792946,-117.008224,SINGLE_FAMILY
453.3770161,17036102,32.77359,-116.9852,SINGLE_FAMILY
598.0024969,65238964,32.815525,-116.96038,CONDO
645.8333333,16887856,32.829964,-116.992645,SINGLE_FAMILY
571.9968178,16999583,32.766125,-117.04226,SINGLE_FAMILY
436.4448858,333879030,32.85096,-117.012474,CONDO
497.0178926,17019959,32.81123,-116.95855,SINGLE_FAMILY
187.6923077,140619587,32.831875,-116.97463,MANUFACTURED
645.7564576,16990928,32.77796,-117.04683,SINGLE_FAMILY
440.646821,16884189,32.850548,-116.96221,SINGLE_FAMILY
580.4422944,16982283,32.80497,-117.010056,SINGLE_FAMILY
522.3202171,17038712,32.756344,-116.99922,SINGLE_FAMILY
445.6410256,2060932438,32.76972,-117.04044,MULTI_FAMILY
598.8021956,17035156,32.76162,-116.996124,SINGLE_FAMILY
463.9737991,17197834,32.788918,-117.02399,SINGLE_FAMILY
478.0262143,16887366,32.84403,-117.00391,TOWNHOUSE
497.7011494,17198517,32.79252,-117.0299,SINGLE_FAMILY
526.7857143,17020261,32.805225,-116.95285,SINGLE_FAMILY
478.0,17039604,32.756416,-116.97242,SINGLE_FAMILY
540.0,17031042,32.77863,-116.97309,SINGLE_FAMILY
545.01413,17040963,32.756996,-116.977264,SINGLE_FAMILY
663.4320735,17035063,32.762028,-116.996445,SINGLE_FAMILY
879.0669856,17000365,32.76115,-117.04148,SINGLE_FAMILY
619.1890496,17036320,32.76879,-116.95853,SINGLE_FAMILY
431.9587629,17035462,32.77088,-116.97763,SINGLE_FAMILY
499.6299038,17020392,32.80112,-116.95897,SINGLE_FAMILY
511.3246397,17031317,32.774715,-116.975586,SINGLE_FAMILY
429.8130841,16998031,32.76717,-117.04854,CONDO
806.4502688,17008253,32.756786,-117.043335,SINGLE_FAMILY
460.693153,16887248,32.83449,-117.036476,CONDO
500.0,16886305,32.83757,-117.036736,CONDO
325.1593817,2061143012,32.79401,-116.962845,TOWNHOUSE
538.3846154,17034285,32.758385,-117.00778,SINGLE_FAMILY
413.6690647,17198476,32.7935,-117.02629,SINGLE_FAMILY
556.8561873,17196403,32.80166,-117.04572,SINGLE_FAMILY
468.9765458,17009905,32.7562,-117.035355,CONDO
493.2358318,16983962,32.810093,-117.01224,SINGLE_FAMILY
411.0612855,17198162,32.795715,-117.021736,SINGLE_FAMILY
520.0892857,16888159,32.83155,-116.99358,SINGLE_FAMILY
514.6420824,52523868,32.789684,-117.03385,SINGLE_FAMILY
352.3622047,17026380,32.790676,-116.98077,SINGLE_FAMILY
438.8590133,17035825,32.760384,-116.98167,SINGLE_FAMILY
505.1642266,2061154081,32.760937,-117.03222,TOWNHOUSE
407.0175439,250196749,32.85131,-116.965324,SINGLE_FAMILY
358.9890867,89459616,32.83641,-116.9585,CONDO
423.9276852,17041996,32.75837,-116.95341,SINGLE_FAMILY
372.7272727,17035817,32.759026,-116.982506,SINGLE_FAMILY
446.1217681,16887410,32.83621,-116.98678,SINGLE_FAMILY
384.2516886,17019608,32.817547,-116.985214,SINGLE_FAMILY
725.2298264,16886548,32.83979,-117.01643,SINGLE_FAMILY
713.5338346,16868606,32.80919,-117.04191,SINGLE_FAMILY
413.3190447,17039581,32.757694,-116.97307,SINGLE_FAMILY
336.3539446,61240172,32.794193,-116.962845,CONDO
449.143469,16884891,32.84825,-116.98854,SINGLE_FAMILY
467.7608441,69812288,32.786533,-116.95835,CONDO
527.9162512,16983943,32.80913,-117.014114,SINGLE_FAMILY
458.4040747,16886623,32.841396,-117.01852,SINGLE_FAMILY
441.0394615,17026847,32.797287,-116.98084,SINGLE_FAMILY
500.7839721,17032258,32.780613,-116.95392,SINGLE_FAMILY
418.6602871,17026881,32.783768,-116.98363,SINGLE_FAMILY
539.5833333,17030046,32.77701,-116.99859,SINGLE_FAMILY
592.994811,99574583,32.766556,-116.975975,SINGLE_FAMILY
528.8161994,16885959,32.84366,-117.00776,SINGLE_FAMILY
568.1818182,16979328,32.803337,-117.04751,CONDO
693.4306569,17008243,32.756596,-117.04405,SINGLE_FAMILY
243.361754,17036534,32.76449,-116.9596,SINGLE_FAMILY
373.6969697,17026850,32.79791,-116.98084,SINGLE_FAMILY
603.4482759,16868666,32.807747,-117.040665,SINGLE_FAMILY
445.7085828,79481490,32.77017,-117.03038,TOWNHOUSE
518.627451,16886336,32.83602,-117.03669,TOWNHOUSE
464.9171271,16992177,32.778095,-117.03124,TOWNHOUSE
211.6666667,2132737237,32.834286,-117.017296,MANUFACTURED
541.3080895,16889856,32.830368,-116.99707,SINGLE_FAMILY
386.5477387,17025932,32.79194,-116.9811,SINGLE_FAMILY
596.1538462,16887534,32.838306,-116.98077,CONDO
593.3333333,2069250226,32.78277,-116.98463,MULTI_FAMILY
617.1548117,16868457,32.81231,-117.0434,SINGLE_FAMILY
464.3226474,16991632,32.776173,-117.02886,CONDO
706.0185185,17034261,32.767864,-117.016754,SINGLE_FAMILY
528.08268,17030145,32.78602,-116.97278,SINGLE_FAMILY
579.6534377,16868743,32.814754,-117.04459,SINGLE_FAMILY
578.8804071,16868732,32.813587,-117.04292,SINGLE_FAMILY
448.8709677,17018861,32.79681,-117.004524,SINGLE_FAMILY
611.4551084,16991539,32.774376,-117.03602,SINGLE_FAMILY
413.9433551,2061775664,32.781906,-116.9639,CONDO
677.8571429,17196461,32.800343,-117.042,SINGLE_FAMILY
542.7446569,17195865,32.789413,-117.030304,SINGLE_FAMILY
497.0389171,17025559,32.782326,-116.99279,SINGLE_FAMILY
506.1511424,16887186,32.835396,-117.035225,TOWNHOUSE
718.1372549,17031098,32.77821,-116.971634,SINGLE_FAMILY
398.3268983,16991945,32.785526,-117.02719,CONDO
488.0478088,16890924,32.8281,-116.99834,CONDO
428.7162162,17030023,32.778004,-116.998924,SINGLE_FAMILY
466.6030534,17198812,32.802265,-117.02759,CONDO
683.3941606,17022987,32.78609,-117.01315,SINGLE_FAMILY
555.5555556,16886249,32.842674,-117.01356,SINGLE_FAMILY
236.2884161,2062356138,32.814323,-116.95797,MANUFACTURED
309.5238095,17036234,32.769794,-116.9557,SINGLE_FAMILY
518.7714831,2062393135,32.760906,-117.032265,TOWNHOUSE
212.5,82940101,32.83331,-117.024345,MANUFACTURED
461.7610837,17025337,32.784824,-116.992546,SINGLE_FAMILY
544.5116681,17028283,32.802223,-116.95032,SINGLE_FAMILY
554.0780142,16999329,32.769363,-117.04679,SINGLE_FAMILY
564.5076586,17038571,32.758034,-117.00931,SINGLE_FAMILY
442.6644182,17032977,32.77481,-116.956215,SINGLE_FAMILY
525.512888,16984321,32.811504,-117.01406,SINGLE_FAMILY
464.7272727,17008448,32.75444,-117.04299,SINGLE_FAMILY
701.0816126,16879403,32.8534,-116.986595,SINGLE_FAMILY
433.1683168,17002250,32.75822,-117.020775,SINGLE_FAMILY
556.6600398,17020044,32.81193,-116.9515,SINGLE_FAMILY
519.1693291,16877000,32.86756,-116.98103,SINGLE_FAMILY
303.7326389,119919931,32.95081,-117.04483,MANUFACTURED
531.7982456,16880749,32.85604,-116.97418,CONDO
461.5384615,16881823,32.862953,-116.97897,SINGLE_FAMILY
459.2293907,16874330,32.885406,-116.95806,SINGLE_FAMILY
525.8823529,16877698,32.865658,-116.95903,SINGLE_FAMILY
406.2023386,16879715,32.854786,-116.991425,SINGLE_FAMILY
657.9849212,16829685,32.94911,-117.02025,SINGLE_FAMILY
673.0769231,16875287,32.85818,-117.00457,SINGLE_FAMILY
444.606414,16877588,32.864105,-116.960945,SINGLE_FAMILY
634.6306593,16883132,32.860542,-116.97337,SINGLE_FAMILY
463.8671875,16874490,32.880527,-116.95485,SINGLE_FAMILY
534.591195,16883770,32.854206,-116.96659,SINGLE_FAMILY
558.7557604,94694735,32.92481,-117.044426,SINGLE_FAMILY
503.67597,16884525,32.859684,-116.96904,SINGLE_FAMILY
160.1762821,82939021,32.95081,-117.04483,MANUFACTURED
485.3721683,16876593,32.87062,-117.00133,SINGLE_FAMILY
470.8649205,250192775,32.85568,-117.0108,SINGLE_FAMILY
567.7324358,98970043,32.929783,-117.01636,SINGLE_FAMILY
508.4151473,16881372,32.865032,-116.96949,SINGLE_FAMILY
340.7456958,16881734,32.86144,-116.96821,SINGLE_FAMILY
482.0037106,250811698,32.85846,-117.01295,SINGLE_FAMILY
522.2477543,69018850,32.920948,-117.04185,SINGLE_FAMILY
542.1908894,16876361,32.87045,-116.97482,SINGLE_FAMILY
590.3250189,16876617,32.869102,-117.001915,SINGLE_FAMILY
321.3378493,16883088,32.86047,-116.97496,SINGLE_FAMILY
504.6583851,16882966,32.857048,-116.95958,SINGLE_FAMILY
572.1374046,16883842,32.86203,-116.96659,SINGLE_FAMILY
323.2352941,16888417,32.859234,-116.988266,SINGLE_FAMILY
497.8813559,69018853,32.92153,-117.04157,SINGLE_FAMILY
466.9779853,16881700,32.863396,-116.97662,SINGLE_FAMILY
535.0604491,251055332,32.858376,-117.01311,SINGLE_FAMILY
473.6842105,16883577,32.859,-116.97212,CONDO
465.7570192,68963485,32.88541,-116.9618,SINGLE_FAMILY
394.0817285,16881499,32.865284,-116.97492,SINGLE_FAMILY
482.3059361,16875738,32.866966,-116.96893,SINGLE_FAMILY
614.6153846,16829339,32.9538,-117.019485,SINGLE_FAMILY
444.450431,16749124,33.010777,-116.95224,SINGLE_FAMILY
653.0769231,16814744,32.95815,-117.04463,SINGLE_FAMILY
539.5724713,2060677358,33.051926,-117.02656,TOWNHOUSE
526.972973,2060678183,33.051926,-117.02656,TOWNHOUSE
579.200542,2060678695,33.051926,-117.02656,TOWNHOUSE
432.7393075,16815611,32.963074,-117.03984,SINGLE_FAMILY
216.3461538,82929161,32.966457,-117.03405,MANUFACTURED
572.4971231,16802464,32.964348,-117.04569,SINGLE_FAMILY
573.5544218,16741704,33.022728,-117.04695,SINGLE_FAMILY
642.3331952,16749355,33.00037,-117.01517,SINGLE_FAMILY
573.5544218,16741787,33.02403,-117.04114,SINGLE_FAMILY
411.1198121,16749733,33.020332,-116.96681,SINGLE_FAMILY
753.0769231,16814803,32.962704,-117.047516,SINGLE_FAMILY
706.1011905,16802965,32.966408,-117.04433,SINGLE_FAMILY
762.5649913,16746806,33.00512,-117.04886,SINGLE_FAMILY
607.7529566,16803107,32.96407,-117.043884,SINGLE_FAMILY
714.6551724,16830066,32.958305,-117.021645,SINGLE_FAMILY
725.1145038,16802825,32.98099,-117.03907,SINGLE_FAMILY
552.556391,2061097952,32.95691,-117.04678,TOWNHOUSE
766.0981219,16746910,32.999924,-117.03525,SINGLE_FAMILY
496.4207905,16747802,33.0099,-117.03098,SINGLE_FAMILY
481.6199292,2061161602,33.030655,-117.030556,SINGLE_FAMILY
568.1619938,2061198249,33.051926,-117.02656,TOWNHOUSE
519.1594561,60281370,32.994335,-116.99446,SINGLE_FAMILY
621.1180124,16830177,32.962902,-117.01566,SINGLE_FAMILY
516.4878824,16741759,33.024223,-117.04283,SINGLE_FAMILY
197.3684211,82945409,32.966457,-117.03405,MANUFACTURED
558.1589958,16736706,33.042065,-117.04452,SINGLE_FAMILY
540.4430706,16802133,32.97973,-117.04366,SINGLE_FAMILY
674.5495495,16813779,32.960823,-117.03203,SINGLE_FAMILY
756.2662057,16829924,32.957977,-117.01354,SINGLE_FAMILY
618.9000775,16814566,32.957767,-117.049164,SINGLE_FAMILY
444.9132677,16829834,32.961376,-117.01738,SINGLE_FAMILY
533.0718488,51080014,32.96563,-117.01412,SINGLE_FAMILY
556.2820681,16736136,33.03602,-117.04759,SINGLE_FAMILY
540.0,16736304,33.039852,-117.04947,CONDO
690.433213,16737612,33.039463,-117.04301,SINGLE_FAMILY
524.336928,16748489,33.01937,-117.027916,SINGLE_FAMILY
565.4690619,16735627,33.036575,-117.04872,SINGLE_FAMILY
499.2690058,108865877,32.98935,-117.01726,SINGLE_FAMILY
740.4004388,54655122,33.042953,-117.017815,SINGLE_FAMILY
487.6422764,16828898,32.98961,-116.971695,SINGLE_FAMILY
849.8896247,72108620,32.965057,-117.03436,SINGLE_FAMILY
446.4285714,16828470,32.973557,-117.00219,SINGLE_FAMILY
200.1488095,2060643125,33.138885,-117.04881,MANUFACTURED
163.6904762,2060644928,33.138885,-117.04881,MANUFACTURED
204.3269231,82924111,33.14204,-117.047775,MANUFACTURED
464.4970414,16707367,33.123505,-117.00999,SINGLE_FAMILY
244.5842068,2060734288,33.1424,-117.04114,MANUFACTURED
396.9465649,16706083,33.080338,-117.03917,SINGLE_FAMILY
490.6542056,82746303,33.142063,-117.0365,MANUFACTURED
704.5009785,16748227,33.06583,-117.01061,SINGLE_FAMILY
128.2051282,99489719,33.145428,-117.04015,MANUFACTURED
455.0056883,16695955,33.1438,-117.03344,SINGLE_FAMILY
133.5565476,99533799,33.145428,-117.04015,MANUFACTURED
331.8759936,82940769,33.15173,-117.03441,SINGLE_FAMILY
681.7613636,295344400,33.063644,-117.01334,SINGLE_FAMILY
452.1345408,16695449,33.132973,-117.048164,SINGLE_FAMILY
468.9119171,16696805,33.149696,-117.04095,SINGLE_FAMILY
429.7297297,16694456,33.130703,-117.04809,SINGLE_FAMILY
483.6021505,16734177,33.079098,-117.0476,SINGLE_FAMILY
508.5227273,16706348,33.084957,-117.04216,SINGLE_FAMILY
401.948327,16706755,33.13238,-117.03105,SINGLE_FAMILY
295.6682436,88782566,33.152664,-117.02686,SINGLE_FAMILY
476.702509,16706549,33.133644,-116.97962,SINGLE_FAMILY
525.3623188,16696655,33.138508,-117.03956,SINGLE_FAMILY
591.751434,51078465,33.091236,-117.04467,SINGLE_FAMILY
304.3896187,79572110,33.154057,-117.03679,SINGLE_FAMILY
323.4139961,82927728,33.14775,-117.04443,SINGLE_FAMILY
676.8275473,139979114,33.095737,-117.03481,SINGLE_FAMILY
448.7917146,16683131,33.148327,-117.048416,SINGLE_FAMILY
223.4993614,82928318,33.145428,-117.04015,MANUFACTURED
454.5454545,16695823,33.12548,-117.04739,SINGLE_FAMILY
151.4423077,82927572,33.13752,-117.044304,MANUFACTURED
418.4100418,16706067,33.083664,-117.04132,SINGLE_FAMILY
468.5501066,16707209,33.114655,-117.011986,SINGLE_FAMILY
169.7048611,99474100,33.145428,-117.04015,MANUFACTURED
214.9470899,2062185290,33.138885,-117.04881,MANUFACTURED
511.679644,16695948,33.14758,-117.04174,CONDO
301.3468013,82942603,33.15071,-117.03425,SINGLE_FAMILY
428.6381687,16703999,33.094215,-117.047325,SINGLE_FAMILY
344.9328449,16703757,33.0969,-117.04459,SINGLE_FAMILY
508.07327,16694530,33.129353,-117.04718,SINGLE_FAMILY
359.2564885,2062194004,33.2119,-117.039505,SINGLE_FAMILY
422.3847647,2062194007,33.2119,-117.039505,SINGLE_FAMILY
281.9511278,2067119808,33.21711,-117.03446,SINGLE_FAMILY
320.1515698,2062694153,33.219498,-117.042404,SINGLE_FAMILY
256.5756579,2067119801,33.21711,-117.03446,SINGLE_FAMILY
360.058309,2068815382,33.22219,-117.04045,SINGLE_FAMILY
339.4182692,2067127016,33.21711,-117.03446,SINGLE_FAMILY
331.7391304,2068815378,33.22219,-117.04045,SINGLE_FAMILY
280.8683853,2068815379,33.22219,-117.04045,SINGLE_FAMILY
381.107802,2062194006,33.2119,-117.039505,SINGLE_FAMILY
384.2931937,2068815381,33.22219,-117.04045,SINGLE_FAMILY
543.3601391,2081240300,33.18979,-116.97005,SINGLE_FAMILY
293.395886,2068815380,33.22219,-117.04045,SINGLE_FAMILY
419.2645883,16643766,33.241856,-116.98691,SINGLE_FAMILY
341.9452888,333878703,33.210125,-117.03625,SINGLE_FAMILY
423.3067729,54902627,33.251575,-117.03838,SINGLE_FAMILY
328.0696576,2060837731,33.219193,-117.041466,SINGLE_FAMILY
453.9951574,59877569,33.18968,-117.0198,SINGLE_FAMILY
415.9186116,16643527,33.253853,-116.98102,SINGLE_FAMILY
476.9337496,2075664479,33.228264,-116.985794,SINGLE_FAMILY
310.1141283,2068815383,33.22219,-117.04045,SINGLE_FAMILY
541.6666667,16644123,33.203594,-116.95323,SINGLE_FAMILY
143.75,140615030,33.165092,-116.99604,MANUFACTURED
261.7798771,16643565,33.243107,-116.990524,SINGLE_FAMILY
511.2176743,69811922,33.197468,-117.01704,SINGLE_FAMILY
267.6254935,60551801,33.20644,-117.02237,SINGLE_FAMILY
314.4266338,16640498,33.232754,-117.04964,SINGLE_FAMILY
345.1695652,2061230514,33.219925,-117.041725,SINGLE_FAMILY
291.8287938,2087884827,33.206436,-117.00749,SINGLE_FAMILY
409.0909091,16640748,33.198086,-117.03226,SINGLE_FAMILY
359.5890411,79569860,33.15569,-117.037636,SINGLE_FAMILY
434.2431762,16643682,33.239628,-117.00409,SINGLE_FAMILY
309.3431974,2061811715,33.219166,-117.041306,SINGLE_FAMILY
371.234208,2062360154,33.220478,-117.04201,SINGLE_FAMILY
344.045911,16640501,33.229782,-117.04853,SINGLE_FAMILY
391.0016069,16640823,33.21897,-117.03643,SINGLE_FAMILY
596.5287419,82939913,33.21021,-116.99372,SINGLE_FAMILY
368.161656,99556095,33.192364,-116.987755,SINGLE_FAMILY
478.1829209,2067019158,33.21191,-117.038376,SINGLE_FAMILY
356.2577447,16644243,33.205784,-116.99213,SINGLE_FAMILY
308.8480801,60281172,33.207558,-117.013626,SINGLE_FAMILY
789.4736842,250086456,33.229427,-117.0012,SINGLE_FAMILY
406.2755872,2063254837,33.21578,-117.03986,SINGLE_FAMILY
496.7079088,2063317539,33.21198,-117.03857,SINGLE_FAMILY
292.5884956,16575649,33.292118,-116.96886,SINGLE_FAMILY
397.038358,16567935,33.345116,-117.00547,SINGLE_FAMILY
402.1447721,16576652,33.280483,-117.015144,SINGLE_FAMILY
433.0623306,52504102,33.27768,-117.00326,SINGLE_FAMILY
475.8576874,16576498,33.27054,-116.99887,SINGLE_FAMILY
417.7934018,16575503,33.30208,-117.02519,SINGLE_FAMILY
577.046549,16575500,33.300835,-117.02539,SINGLE_FAMILY
362.2094778,99505880,33.2895,-116.988,SINGLE_FAMILY
333.6845803,295338077,33.29812,-116.99324,SINGLE_FAMILY
429.255205,16575846,33.30075,-116.99688,SINGLE_FAMILY
532.1428571,139763407,33.309113,-117.00802,SINGLE_FAMILY
494.0652819,16575397,33.263172,-117.043465,SINGLE_FAMILY
427.0833333,16574585,33.295708,-117.03373,SINGLE_FAMILY
658.6826347,82019495,33.55368,-116.99909,SINGLE_FAMILY
331.4393939,249817031,33.552307,-116.99927,SINGLE_FAMILY
480.0724638,18173251,33.540653,-116.99647,SINGLE_FAMILY
429.1843109,2060739940,33.546,-117.00134,SINGLE_FAMILY
608.1245439,2060739982,33.5532,-117.027214,SINGLE_FAMILY
548.4435221,18166441,33.55341,-116.981766,SINGLE_FAMILY
480.7692308,18171657,33.51778,-117.03753,MANUFACTURED
436.875,2096712069,33.51224,-117.00767,SINGLE_FAMILY
585.9375,325831373,33.550163,-116.98882,SINGLE_FAMILY
643.2432432,2062620813,33.524258,-116.95565,SINGLE_FAMILY
2750.0,249816837,33.503674,-117.03419,SINGLE_FAMILY
824.1758242,52502927,33.52044,-117.01947,SINGLE_FAMILY
399.0610329,18171714,33.498585,-117.01574,SINGLE_FAMILY
473.4348562,18171736,33.536358,-116.996086,SINGLE_FAMILY
388.7750922,18166575,33.579597,-116.99604,SINGLE_FAMILY
514.9844988,18166596,33.580654,-116.9843,SINGLE_FAMILY
448.6251809,95927191,33.56063,-116.95839,SINGLE_FAMILY
468.7809695,18171559,33.55944,-117.00241,SINGLE_FAMILY
385.0047281,82015145,33.61715,-116.9905,SINGLE_FAMILY
326.3400932,17994555,33.626823,-116.969315,SINGLE_FAMILY
284.0016708,18166561,33.58417,-116.99202,MANUFACTURED
398.8235294,18171616,33.557888,-117.01095,SINGLE_FAMILY
313.0434783,242043261,33.617756,-116.960686,MANUFACTURED
564.1330166,18166591,33.5858,-116.98317,SINGLE_FAMILY
564.1563894,2061734802,33.560295,-116.98661,SINGLE_FAMILY
422.0161674,17994524,33.600475,-116.97395,SINGLE_FAMILY
396.5419501,18171589,33.558754,-117.00787,SINGLE_FAMILY
892.281106,2062482923,33.58655,-116.98107,SINGLE_FAMILY
619.7183099,2084822156,33.55589,-117.01093,SINGLE_FAMILY
499.9992857,303903228,33.56364,-116.9858,MANUFACTURED
1186.755952,331531930,33.586296,-116.957634,SINGLE_FAMILY
167.4107143,17988581,33.72103,-116.99635,MANUFACTURED
210.2942449,2066432441,33.72792,-116.9851,SINGLE_FAMILY
307.5396825,17980593,33.73965,-116.97238,SINGLE_FAMILY
261.5822408,2068817625,33.7167,-117.0323,SINGLE_FAMILY
117.9861111,17977373,33.734608,-116.98853,MANUFACTURED
273.771538,17989751,33.72288,-117.0081,SINGLE_FAMILY
144.6192893,54960506,33.72299,-116.9979,MANUFACTURED
212.6736111,17976779,33.73888,-116.986984,SINGLE_FAMILY
214.376954,2067449048,33.72792,-116.9851,SINGLE_FAMILY
209.2844162,2068817628,33.7167,-117.0323,SINGLE_FAMILY
84.28571429,17760220,33.723866,-116.97375,MANUFACTURED
310.7344633,17975116,33.753128,-117.00155,SINGLE_FAMILY
373.6263736,17981792,33.729675,-116.96697,SINGLE_FAMILY
173.0665224,69295852,33.71779,-117.00564,SINGLE_FAMILY
190.7760618,2068817633,33.7167,-117.0323,SINGLE_FAMILY
41.61458333,17758021,33.724762,-116.977066,MANUFACTURED
121.5277778,17758468,33.708504,-116.98331,MANUFACTURED
145.8325893,17976999,33.73581,-116.9857,MANUFACTURED
79.54431818,2087085829,33.7256,-116.97933,MANUFACTURED
27.04678363,54951723,33.752,-116.986984,MANUFACTURED
242.3551106,2067449049,33.72792,-116.9851,SINGLE_FAMILY
228.9331502,2070020599,33.693195,-116.967415,SINGLE_FAMILY
255.3763441,17976870,33.73676,-116.98843,SINGLE_FAMILY
193.4725093,2068817631,33.7167,-117.0323,SINGLE_FAMILY
238.7079731,2070007428,33.693195,-116.967415,SINGLE_FAMILY
240.9021015,17990135,33.715122,-117.01706,SINGLE_FAMILY
244.9477352,2060671556,33.73164,-117.04154,SINGLE_FAMILY
215.1635246,69274804,33.712692,-117.019714,SINGLE_FAMILY
205.197458,2068817630,33.7167,-117.0323,SINGLE_FAMILY
204.1026694,2067449046,33.72792,-116.9851,SINGLE_FAMILY
249.8761161,2068817632,33.7167,-117.0323,SINGLE_FAMILY
243.1610942,17974975,33.749535,-117.01718,MANUFACTURED
172.1991701,17976385,33.742043,-116.98594,SINGLE_FAMILY
380.0,17980835,33.740116,-116.96382,SINGLE_FAMILY
343.8914027,17980841,33.73924,-116.96371,SINGLE_FAMILY
117.9861111,17987192,33.732742,-116.98924,MANUFACTURED
203.4560724,331554286,33.75215,-116.94973,MULTI_FAMILY
401.3381995,17980061,33.74175,-116.974045,SINGLE_FAMILY
316.5833333,17986003,33.727345,-116.97825,SINGLE_FAMILY
197.9166667,17987346,33.727543,-117.00055,MANUFACTURED
268.2926829,17973952,33.75364,-116.99675,SINGLE_FAMILY
119.4444444,17987187,33.732704,-116.99031,MANUFACTURED
340.9350057,17976284,33.75086,-116.983475,SINGLE_FAMILY
205.3824363,17976788,33.739822,-116.9862,SINGLE_FAMILY
307.120085,17980915,33.736916,-116.96445,SINGLE_FAMILY
312.221231,17982090,33.742012,-116.950584,SINGLE_FAMILY
120.055791,17987126,33.73529,-116.989914,MANUFACTURED
216.8843284,17980242,33.741074,-116.96871,SINGLE_FAMILY
120.3703704,17977474,33.733288,-116.98542,MANUFACTURED
289.1147959,17978567,33.753136,-116.96441,SINGLE_FAMILY
386.2478778,17982927,33.734158,-116.9571,SINGLE_FAMILY
344.8626653,17980487,33.737514,-116.97665,SINGLE_FAMILY
322.4206349,17980563,33.73897,-116.97335,SINGLE_FAMILY
310.6936416,17989782,33.720898,-117.01096,SINGLE_FAMILY
234.7414906,331554184,33.75351,-116.98339,MULTI_FAMILY
143.75,54958888,33.72979,-116.989555,MANUFACTURED
212.1936641,54960517,33.71804,-117.003,MANUFACTURED
280.8988764,17974835,33.75126,-117.00307,SINGLE_FAMILY
351.3824885,17980081,33.741486,-116.97365,SINGLE_FAMILY
216.0650737,17988500,33.717793,-116.99602,SINGLE_FAMILY
252.8948848,17988827,33.73842,-116.99546,SINGLE_FAMILY
312.9346314,54958409,33.732243,-117.00483,SINGLE_FAMILY
193.271028,54959845,33.719776,-117.02069,SINGLE_FAMILY
50.40322581,83140959,33.741257,-117.026665,MANUFACTURED
170.3598485,17977312,33.733585,-116.98081,MANUFACTURED
307.6153846,17978688,33.74901,-116.97625,SINGLE_FAMILY
312.2043519,17978991,33.74501,-116.96698,SINGLE_FAMILY
305.5555556,17980215,33.741066,-116.97022,SINGLE_FAMILY
193.4725093,2061338231,33.716816,-117.03113,SINGLE_FAMILY
218.6761229,17987631,33.72815,-116.99204,SINGLE_FAMILY
103.3333333,17977224,33.734524,-116.9828,MANUFACTURED
317.872807,17978828,33.74666,-116.96593,SINGLE_FAMILY
355.2696078,17978829,33.746525,-116.96593,SINGLE_FAMILY
307.0809249,17981756,33.730366,-116.96439,SINGLE_FAMILY
365.6220323,17982800,33.73545,-116.961655,SINGLE_FAMILY
149.2361111,17977489,33.732483,-116.98879,MANUFACTURED
282.5,17988666,33.732113,-116.99189,SINGLE_FAMILY
263.1874299,95931688,33.721306,-117.02738,SINGLE_FAMILY
232.8244275,17976477,33.743004,-116.983315,SINGLE_FAMILY
114.9553571,17987233,33.73074,-116.99044,MANUFACTURED
282.8608247,54958388,33.733887,-117.001686,SINGLE_FAMILY
186.5671642,69274741,33.714752,-117.01841,SINGLE_FAMILY
294.4438356,17979380,33.75374,-116.949196,SINGLE_FAMILY
267.921147,17976898,33.736748,-116.98597,SINGLE_FAMILY
228.7984743,17982942,33.734035,-116.95526,SINGLE_FAMILY
186.7725065,69274706,33.713963,-117.01819,SINGLE_FAMILY
200.2209334,79835878,33.686623,-116.96855,SINGLE_FAMILY
124.501992,17977755,33.73315,-116.98476,MANUFACTURED
126.4880952,52499001,33.732655,-116.98774,MANUFACTURED
262.472885,17974944,33.75392,-116.99267,SINGLE_FAMILY
156.9148936,17987500,33.727985,-117.0026,MANUFACTURED
205.8493215,54959928,33.720284,-117.01899,SINGLE_FAMILY
208.9552239,95898340,33.69002,-116.96882,SINGLE_FAMILY
410.6807512,17986646,33.729244,-116.95825,SINGLE_FAMILY
133.3328205,17987325,33.727978,-117.00116,MANUFACTURED
279.969651,54960381,33.727425,-116.99561,SINGLE_FAMILY
264.9930265,17980699,33.738705,-116.96912,SINGLE_FAMILY
543.2692308,17978729,33.75042,-116.97356,SINGLE_FAMILY
256.4825254,17989719,33.72352,-117.00765,SINGLE_FAMILY
268.879668,17976463,33.740883,-116.98498,SINGLE_FAMILY
134.6153846,17977614,33.73083,-116.98569,MANUFACTURED
288.6029412,17979816,33.744205,-116.95607,SINGLE_FAMILY
248.0769231,17987824,33.724693,-116.99241,SINGLE_FAMILY
236.5301724,17989201,33.73568,-117.00257,SINGLE_FAMILY
87.96296296,69289999,33.745605,-116.98639,MANUFACTURED
257.2006173,17979877,33.74358,-116.97693,SINGLE_FAMILY
186.8732908,2081850344,33.68171,-116.964584,MULTI_FAMILY
107.2530864,331556872,33.742428,-117.04832,MANUFACTURED
330.5288462,17980110,33.740444,-116.975586,SINGLE_FAMILY
319.4207836,17982816,33.735455,-116.960236,SINGLE_FAMILY
291.4230019,17986504,33.727486,-116.967,SINGLE_FAMILY
